,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
TBX3,-0.377517813847,-0.426942199728,-0.394926614172,-0.569448292576,-0.5650545145310001,-0.386428131711,-0.182485253406,-0.26240896384,-0.40891055482699995,-0.626202588731,-0.349927076685,-0.246160752986,-0.326791148799,-0.293814836302,-0.49097758135200004,-0.7757364176389999,-0.506350948886,-0.46308011377499997,-0.219853009343,-0.427270708542,-0.199185901109,-0.429059279034,-0.257564702419,-0.25175313290600004,-0.517267753904,-0.40927685624399995,-0.062298369690699996,-0.35889254921700003,-0.468650441504,-0.314976876513,-0.09150591324349999,-0.160853228667,-0.23673284964699998,-0.17921598130999997,-0.47234034979500006,-0.492356922908,-0.552135692672,-0.576029943878,-0.454493972339,-0.287985534753,-0.49130254405900003,-0.234212776968,-0.467342589942,-0.590442897663,-0.345671970361,-0.541961745116,-0.338587887491,-0.530298837277,-0.58230578124,-0.26302172356,-0.37868175618100003,-0.48001021083400003,-0.47949591443000006,-0.399890765282,-0.333005907883,0.12882400639900002,-0.277680790922,-0.440344318941,-0.214149133065,0.0117835462766,-0.0344227001772,-0.0005396916834630001,-0.22932019391800001,-0.27131507694699997,-0.191163357778,-0.220897120951,-0.29411115290600004,-0.412581576989,-0.275015567996,-0.588353260873,-0.262047274889,-0.280516284017,-0.410320611011,-0.43976818948999996,-0.57032297173,-0.42602063649599997,-0.179368688722,-0.43610555357,-0.20602147148699998,-0.459659857025,-0.359771107387,-0.22714484274099997,-0.296481490349,-0.379946072158,-0.35205469286200003,-0.35740004291,-0.497391149164,-0.125695875875,-0.541598436456,-0.50769013265,-0.38927689604800003,-0.242120638902,-0.264691494641,-0.325261009138,-0.126172234627,-0.62700920432,-0.308025939675,-0.292678973392,-0.22563562868200002,-0.317729091278,-0.529446227289,-0.248566671028,0.07879484331960002,-0.279338587029
TGFBR2,-0.43209796113300003,-0.450049699775,-0.233990618555,-0.587989177882,-0.504307281934,-0.376798839903,-0.206844150236,-0.27379459078,-0.35588362352200004,-0.5531405005910001,-0.223623195804,-0.298683970821,-0.41424360711999997,-0.410713802909,-0.47672889903099996,-0.7853189007860001,-0.485219046707,-0.520789912358,-0.148068531435,-0.389226686722,-0.268325296094,-0.48887514100400004,-0.22524372376600002,-0.266860114153,-0.531411781772,-0.433910575498,0.0234001578583,-0.37666284230999997,-0.44162210564800003,-0.227570047073,-0.00039674445138999996,-0.146439344547,-0.16253691162699999,-0.155998657703,-0.47629351593999997,-0.44543852812,-0.435751512511,-0.438827892471,-0.491885639115,-0.21942602660799998,-0.5134635165829999,-0.211649814012,-0.469954329723,-0.677574487198,-0.347644877534,-0.602481920696,-0.40247063912299996,-0.392321984763,-0.585455760195,-0.29053350421,-0.214497231112,-0.572559671766,-0.44957324738999993,-0.26488608331999997,-0.199169548662,-0.00408265708988,-0.145556864092,-0.25398942375100003,-0.264141146851,0.023312114437,0.09800355855979999,0.0812758351469,-0.156382678966,-0.24422524441799998,-0.16252638771,-0.16957389163800002,-0.255522376656,-0.464793403932,-0.23236253432700002,-0.636965864081,-0.25953704964499996,-0.24370277302700002,-0.29556762040999995,-0.635202388112,-0.415045628746,-0.43484134154700005,-0.13505563694800002,-0.44493070272600005,-0.210676854879,-0.558605347589,-0.38382662846999993,-0.164085001777,-0.346872033992,-0.5042023501139999,-0.283143407994,-0.447982947584,-0.561806258107,-0.0958634700724,-0.42216846049,-0.525503496912,-0.375515450813,-0.246393331046,-0.325261009138,-0.0860123065309,-0.0954604319095,-0.5649166096480001,-0.17691493440900002,-0.157296579144,-0.20208095438499998,-0.307168272922,-0.613983745891,-0.233866419476,0.0884480433119,-0.272549647597
TMSB4X,-0.315251021505,-0.38253633177,-0.176708910868,-0.461462195944,-0.26975198090999997,-0.109513581384,-0.1002785263,-0.11929801330499999,-0.16860449098299998,-0.560041464595,-0.195967713257,-0.109960402013,-0.30525066096299996,-0.25669221142,-0.418556567546,-0.710926046567,-0.41639723908299997,-0.451654134432,-0.129955363155,-0.282988811005,-0.154763289765,-0.23727509965500002,-0.08836331869719999,-0.14415916535599999,-0.579877293525,-0.35719522164399997,0.0758947213364,-0.181550006027,-0.31415005216499997,-0.178215480571,0.0040770169764299995,-0.23558961693500002,-0.153696213234,-0.16494154934,-0.21004558746399998,-0.270916600775,-0.306357596464,-0.369076611636,-0.390267640484,-0.11461055456399999,-0.460679203023,-0.145958016532,-0.438230396576,-0.615824082773,-0.21365674019,-0.442855492139,-0.353300014166,-0.274938184097,-0.39404973353100003,-0.181114585353,-0.14908365689300002,-0.318878041572,-0.291366094293,-0.281197399514,-0.20338156169,0.11827501951500001,-0.13489115948,-0.206184707496,-0.09326384096769999,0.022365358791200003,0.036350669841,0.0367227544235,-0.09849326428750001,-0.114750290997,-0.105763288716,-0.333741252973,-0.126361186346,-0.272677121111,-0.11860637949000001,-0.534165623747,-0.21979205737,-0.177482593647,-0.24385154185,-0.47230919428900003,-0.40055563634,-0.292500816607,-0.115257727087,-0.30506692458900003,-0.127999645586,-0.344536347153,-0.22209714269499997,-0.10711167486199999,-0.142751616919,-0.211939806306,-0.225949866204,-0.156769088759,-0.47860449706999997,-0.0697683853809,-0.316225747659,-0.478281808639,-0.41793253124799995,-0.08540286601839998,-0.126172234627,-0.0954604319095,-0.03709482989480001,-0.594095243741,-0.149936557741,-0.11296142334100001,-0.123279297913,-0.192565625451,-0.447206708213,-0.12728709579199998,0.0562769570978,-0.111602923642
TP73,-0.500622537211,-0.454799726867,-0.487551227905,-0.567986924732,-0.460733634761,-0.5893856932320001,-0.692838830074,-0.66925274331,-0.65290573982,-0.645689002659,-0.511035852927,-0.578822450015,-0.506875101331,-0.368355256011,-0.532722676378,-0.663301167342,-0.45198927337800004,-0.626055223487,-0.576319256269,-0.588145689291,-0.53747047901,-0.5841026580600001,-0.5108656169,-0.674085274358,-0.552510657249,-0.638485977131,-0.554976632712,-0.647771911215,-0.620499142693,-0.607199997653,-0.645733169516,-0.657099328343,-0.25000368803899997,-0.507114093568,-0.661042897896,-0.5899039270750001,-0.683480998645,-0.5504639752480001,-0.49000717685199996,-0.548228519191,-0.513400356828,-0.652002319755,-0.5208960480229999,-0.6000622805,-0.6341883277220001,-0.616468620437,-0.593098940571,-0.5416866430139999,-0.6354871075940001,-0.60599701048,-0.535452607771,-0.585483631638,-0.60222498176,-0.507099447227,-0.591218909827,-0.568083657298,-0.6527863922079999,-0.582017675259,-0.589242727712,-0.5938690149170001,-0.556056380663,-0.549314950753,-0.5496919467620001,-0.518530362669,-0.579033048159,-0.701892291357,-0.5551432443500001,-0.612716643301,-0.551482628248,-0.659339917986,-0.5635052596869999,-0.560645557376,-0.482223585919,-0.511207388033,-0.555544996418,-0.6080539088710001,-0.635623387425,-0.663036334837,-0.591570549579,-0.6300749497429999,-0.635990557903,-0.582365388193,-0.555893073152,-0.5700255380789999,-0.587229699555,-0.627728389855,-0.5876242065330001,-0.603796486975,-0.58817245367,-0.544286062147,-0.576836823409,-0.597438391469,-0.62700920432,-0.5649166096480001,-0.594095243741,-0.600903197725,-0.615759833302,-0.579235495979,-0.589853974615,-0.669028031956,-0.598021778312,-0.648574862459,-0.45967745608000005,-0.548846695544
TSC22D1,-0.45246921721699995,-0.48955607845399995,-0.24221836298500002,-0.6146489960329999,-0.468687519419,-0.242150813158,-0.19180977873399999,-0.22840609949000001,-0.275176599201,-0.623639301044,-0.274694407706,-0.22559863604400002,-0.368786877473,-0.31868714127,-0.465178153035,-0.7425551035150001,-0.541901568394,-0.537445003349,-0.225231266316,-0.469794035465,-0.28802192216600003,-0.410041505218,-0.200284435657,-0.244070689789,-0.513611443091,-0.511511432871,0.020245670566599996,-0.355544597898,-0.385924588399,-0.274860090314,-0.0372174527744,-0.244481458658,-0.229687765683,-0.262494285741,-0.425487504857,-0.514547176904,-0.427183621104,-0.526377510458,-0.535054554019,-0.244738361712,-0.5750548664230001,-0.165392033213,-0.500731157471,-0.669430233981,-0.38566015195799996,-0.522103859482,-0.419520779202,-0.42801483801600004,-0.554425961332,-0.352993497312,-0.26651771105300004,-0.49404988525300003,-0.352678548845,-0.261695058885,-0.27350816797,0.0578757734552,-0.183919522013,-0.309093311727,-0.203452114109,-0.011276762344,0.029404284200499998,0.014839473310700001,-0.187844738937,-0.232803594788,-0.212201960003,-0.326989963536,-0.236145268164,-0.48596689586,-0.224418386168,-0.624077112629,-0.37293391361699996,-0.345934102889,-0.32759811166499997,-0.550881922507,-0.532736489964,-0.409844903869,-0.162019646364,-0.46675709525200004,-0.209642396433,-0.526887026065,-0.367959526715,-0.156646518023,-0.314544508467,-0.401341367442,-0.404189531088,-0.33341409242,-0.488020338951,-0.129893067059,-0.473597286062,-0.589335465699,-0.526659527877,-0.256080524666,-0.308025939675,-0.17691493440900002,-0.149936557741,-0.615759833302,-0.164877009332,-0.197994267432,-0.20475589456300003,-0.332072961659,-0.559404390897,-0.174918505017,0.0322801842829,-0.170574047053
UBASH3A,-0.44675012168899997,-0.450895940868,-0.23721068820799998,-0.520414966874,-0.48678383156099997,-0.300173160634,-0.20854081444800002,-0.31322755513,-0.28495861753400004,-0.635750942399,-0.274677855571,-0.452744889999,-0.401868923459,-0.356216827674,-0.44993621755900004,-0.829252903212,-0.52393067281,-0.52746805424,-0.225254114437,-0.35523365169,-0.406795531873,-0.466399313396,-0.507024539045,-0.264643708135,-0.562095205176,-0.43837859743,0.0104009144699,-0.302416237436,-0.49023589237099996,-0.252593602001,-0.0434499202219,-0.176411826471,-0.242046578882,-0.207694697628,-0.421159924666,-0.528114275849,-0.403034802681,-0.49753063008599996,-0.494084227777,-0.257037498425,-0.491431186122,-0.16848500319,-0.5182959557769999,-0.625562578866,-0.348567568445,-0.585994209869,-0.434728647716,-0.410752683867,-0.576541967593,-0.28293148339,-0.20032941256099998,-0.488350832735,-0.382415061308,-0.257549806447,-0.22902244092799998,0.123520884554,-0.193446991919,-0.264003536913,-0.21449107417,-0.021200272126199998,0.0688562569652,0.0572606265075,-0.148271142445,-0.192263237812,-0.149393622644,-0.24553687980099997,-0.290100605005,-0.424433465384,-0.17844750077500002,-0.645513593451,-0.229164468216,-0.358465923188,-0.4265538928,-0.607136076757,-0.537686324974,-0.567406720629,-0.423607359052,-0.475726329245,-0.344158246009,-0.5153997805030001,-0.335383146853,-0.144317978367,-0.284642186775,-0.41765691208899997,-0.42749537321500003,-0.423656902086,-0.569878404557,-0.172747911248,-0.37088578063100003,-0.506740815694,-0.44699245788,-0.288025442779,-0.292678973392,-0.157296579144,-0.11296142334100001,-0.579235495979,-0.197994267432,-0.164665702447,-0.150683008531,-0.321611799227,-0.530571694493,-0.25409707306699997,0.07403777524180001,-0.26456649442200003
UBASH3B,-0.470082444403,-0.46343645916500004,-0.194720367872,-0.352876394921,-0.501991387009,-0.384887159079,-0.256836434388,-0.330976453004,-0.266473501763,-0.5884770079199999,-0.27253539948399996,-0.44734842796999996,-0.383123231035,-0.31192720251600004,-0.438489066835,-0.724433268688,-0.4472728286,-0.545970681017,-0.222058611211,-0.42394056700800004,-0.306779687024,-0.463084822415,-0.480389216844,-0.243252831871,-0.515931011755,-0.357916084688,-0.00853671645412,-0.315073427295,-0.49955681453699996,-0.301787517244,-0.0657512893506,-0.192472798153,-0.24004128537099997,-0.175837772454,-0.358249165779,-0.408751939383,-0.36144852020499996,-0.42720395229,-0.463634626944,-0.255180721052,-0.5279020500230001,-0.230686026184,-0.476083821298,-0.5824557881360001,-0.315033214839,-0.5426532731220001,-0.48063271527900003,-0.454903720294,-0.579870513859,-0.404424886061,-0.211081296755,-0.420839368991,-0.45935888227300004,-0.27333527791400003,-0.218116464117,0.039801409562800004,-0.22691807712499998,-0.313584813297,-0.289838345405,-0.0150771244441,0.0497581930257,0.0302102000201,-0.155980899498,-0.149299450677,-0.219127286389,-0.291700239702,-0.246077626657,-0.439026820128,-0.226312125211,-0.608382278623,-0.0799760707787,-0.227921291932,-0.44600315923999995,-0.56810642978,-0.614354006651,-0.491575572171,-0.322630134011,-0.386024624426,-0.316851225176,-0.47146942431999994,-0.32231294946899997,-0.181698005524,-0.260899044509,-0.48262060039,-0.388459626928,-0.41437224724,-0.5505000391579999,-0.202826987328,-0.297731428019,-0.537596242306,-0.379207694714,-0.272407288144,-0.22563562868200002,-0.20208095438499998,-0.123279297913,-0.589853974615,-0.20475589456300003,-0.150683008531,-0.142674387282,-0.35054803094000003,-0.5033583120840001,-0.327913520166,0.050365211633,-0.203709435711
ZBTB1,-0.465860237677,-0.46524824956,-0.35102907556699997,-0.524902411022,-0.469509478156,-0.24651663484,-0.254375791304,-0.27221816851,-0.306741493925,-0.590972407832,-0.35026321873000005,-0.31498398862,-0.35765024611199997,-0.27610721751,-0.465189428947,-0.7218090273700001,-0.503602787144,-0.443197838351,-0.268439621252,-0.415584896566,-0.323934288392,-0.375682137312,-0.31608936765900003,-0.234833757656,-0.523789780567,-0.443511769587,-0.00815156088943,-0.372981269499,-0.545173708035,-0.284586599148,-0.08232750206119999,-0.243846753878,-0.316514787576,-0.28916640423,-0.383977304429,-0.411709440938,-0.434764530448,-0.517240585364,-0.48610185492700003,-0.319567327843,-0.47806716443499997,-0.261208434269,-0.442401520533,-0.602099293778,-0.368832458614,-0.540489807217,-0.405122625785,-0.44133193835900003,-0.582717467392,-0.397217488386,-0.391190192085,-0.506013596382,-0.522958794714,-0.38438742121200004,-0.36854488467200003,0.0421247872255,-0.36447567635399997,-0.43876952041,-0.270708750958,-0.0540501933317,-0.0140048860579,0.013185806012799998,-0.256795732361,-0.294079194827,-0.30305132619,-0.40016686373300003,-0.315412423021,-0.436318593429,-0.257765317217,-0.527824806182,-0.229825239862,-0.294054280848,-0.426595323147,-0.48859093269299997,-0.547715079106,-0.476849791405,-0.276262960791,-0.465454168999,-0.269099849733,-0.470351559853,-0.383062424678,-0.226056400165,-0.261843852175,-0.400936281435,-0.42310993838,-0.36775062015500004,-0.48878455666299997,-0.246468599342,-0.432843508163,-0.499611143502,-0.528270617516,-0.26273486696,-0.317729091278,-0.307168272922,-0.192565625451,-0.669028031956,-0.332072961659,-0.321611799227,-0.35054803094000003,-0.297977362624,-0.567417012291,-0.32775570639699997,0.100149760002,-0.301640206497
ZBTB10,-0.523549772654,-0.586906383624,-0.567092133948,-0.621376275394,-0.645915006365,-0.492597782082,-0.47933389693499995,-0.542081020288,-0.660260668124,-0.6177577856350001,-0.627519986629,-0.559256685857,-0.5218860295709999,-0.422606398379,-0.5833042755219999,-0.6979272774449999,-0.5676204959210001,-0.61562927788,-0.534368684912,-0.6122999085399999,-0.47451151005900005,-0.652304563327,-0.52182608143,-0.520114252465,-0.525944090998,-0.618006592405,-0.373620347628,-0.702868914342,-0.597522681079,-0.49936524356299994,-0.574689711069,-0.6025593332,-0.368724741016,-0.61820736323,-0.640555038636,-0.524122394078,-0.615987455418,-0.543802062831,-0.484309869033,-0.564623827615,-0.606092325874,-0.483686555445,-0.608076945646,-0.593033047483,-0.6062630253419999,-0.6060189157779999,-0.546521914253,-0.631898399271,-0.652443881921,-0.5189745382800001,-0.5549723605560001,-0.572903175695,-0.598258096952,-0.556086906957,-0.567275351177,-0.36053167655900004,-0.533441260514,-0.607076641776,-0.538029307359,-0.408393840688,-0.41771149779600003,-0.38287733053,-0.485642132842,-0.579434560899,-0.588005424828,-0.573924199508,-0.660845783431,-0.6168513596840001,-0.573782395354,-0.688613228916,-0.613541603944,-0.547171438026,-0.539199453029,-0.608193685348,-0.625124755959,-0.515141510161,-0.392430612191,-0.6255997985899999,-0.523908460548,-0.532590523852,-0.570662566241,-0.579361295972,-0.531636423992,-0.630622084007,-0.459686130255,-0.594575181486,-0.61192564603,-0.495423491789,-0.633952568662,-0.576394196549,-0.61076760771,-0.529418859847,-0.529446227289,-0.613983745891,-0.447206708213,-0.598021778312,-0.559404390897,-0.530571694493,-0.5033583120840001,-0.567417012291,-0.47515588397,-0.52447379699,-0.212371148613,-0.580469760282
ZBTB25,-0.331067498073,-0.422458303443,-0.254936237868,-0.546418948544,-0.298639357305,-0.253283217806,-0.155543393433,-0.301230785845,-0.328032561715,-0.589023298149,-0.278724022593,-0.289475865605,-0.32555199765299997,-0.329791805148,-0.441054797922,-0.6221094894129999,-0.507035958197,-0.563199310331,-0.200702384159,-0.380263661113,-0.283569789427,-0.480113319217,-0.279776733321,-0.258642962826,-0.499158449026,-0.412917397075,-0.0282849521906,-0.300999550361,-0.533587543604,-0.247483427367,-0.0346165951431,-0.160050140537,-0.23455491630800002,-0.16149966383199998,-0.297903303281,-0.372810148638,-0.319632526542,-0.331109595094,-0.47960875718199997,-0.216314138061,-0.505263881545,-0.20197985662300003,-0.433636482554,-0.623463275157,-0.250013150097,-0.532357521881,-0.444125127852,-0.5522116257240001,-0.568099426528,-0.36331521612499995,-0.228762556529,-0.39174795280100005,-0.36404012791199997,-0.24883136353,-0.183677787316,0.0443779249776,-0.20824703024900001,-0.321269983269,-0.265464916451,-0.016834820857200002,0.0690079628712,0.06834086119419999,-0.197294684798,-0.182701322028,-0.169185801699,-0.216734460766,-0.216448596216,-0.37904745235,-0.22546206298500002,-0.5164706621190001,-0.0892958851143,-0.26493760625999996,-0.363156157888,-0.565386072658,-0.5591861122640001,-0.517182825696,-0.289579880184,-0.37518769160099996,-0.270892838205,-0.34639324898100005,-0.319689204052,-0.15708019695,-0.20074029162,-0.408823015259,-0.343826421941,-0.34344329789899997,-0.5595052394910001,-0.110263716293,-0.34918995284800003,-0.484665199024,-0.416769483673,-0.210356519524,-0.248566671028,-0.233866419476,-0.12728709579199998,-0.648574862459,-0.174918505017,-0.25409707306699997,-0.327913520166,-0.32775570639699997,-0.52447379699,-0.137627936716,0.0713623979898,-0.191138367948
ZC3HAV1,-0.0333012451021,-0.133275922667,-0.034172674827900006,-0.160369385712,-0.450113018435,0.00027610671727599996,0.0902320675733,0.040432227040400004,0.056934885487800006,-0.45347472435099995,-0.025298524487200002,0.08270266874610001,-0.0822959654277,-0.041860129128199995,-0.180653761268,-0.709943288163,-0.181168306723,-0.141252288407,0.0833931197647,-0.0028173777874600002,0.0636308757119,0.004335584784350001,0.0790959706599,0.0516800158493,-0.262153405103,-0.236333377758,0.20823475770199998,-0.0494762578008,-0.17194034406199998,0.00891415984903,0.139783134631,-0.021341883728900002,-0.14530279734999998,0.058882025421799995,0.00901780237482,-0.032489109131,-0.0644423174358,-0.0925864412941,-0.103820794333,0.103567229624,-0.188265170537,0.052891064508499994,-0.111666597853,-0.339021710621,-0.0126639765306,-0.18289873056699998,-0.045532626763399996,-0.137939639541,-0.22675781679,0.12362035401799999,-0.00420077911902,-0.115105747,-0.0499367739702,-0.20670674754,0.015720200964299998,0.243135538112,0.0682369050442,-0.0408685020553,0.0971771123297,0.177020568534,0.211912363304,0.184525199571,0.0862747550137,0.0909210675387,-0.009142533147459999,-0.0876857286874,0.0557927483983,-0.00209663150725,0.058552717568699994,-0.201521643345,0.031457031712599996,0.0556113594398,-0.0842965519014,-0.269645011957,-0.32779100622900004,-0.0957414445916,0.039268394886500003,0.00902882324787,0.057262379490300004,-0.16447180328,0.0416280318429,0.0807494579655,0.018090896930200003,0.008159332862510001,-0.054343680776000006,0.032946516811099995,-0.260967898541,0.0923739899626,-0.108269604736,-0.143951355916,-0.138941857126,0.054276461842,0.07879484331960002,0.0884480433119,0.0562769570978,-0.45967745608000005,0.0322801842829,0.07403777524180001,0.050365211633,0.100149760002,-0.212371148613,0.0713623979898,0.123583529321,0.0956719998742
ZNF318,-0.44667649376699997,-0.484992227011,-0.209453024648,-0.498666266541,-0.465204684345,-0.126412297747,-0.196620165774,-0.198739024219,-0.290050531447,-0.642630943071,-0.259517926216,-0.251478806739,-0.321727179276,-0.291144981066,-0.485964995071,-0.730503083214,-0.5489379962,-0.5549515317329999,-0.151394649593,-0.43668941605899997,-0.28511781059700003,-0.387440004564,-0.204424031698,-0.28564502725,-0.514512582811,-0.396558304366,0.0427675389271,-0.404924204824,-0.445560585872,-0.253569408601,-0.00167148391167,-0.24239817915800002,-0.157684725891,-0.224139760803,-0.403336704777,-0.47517659877999996,-0.43526024919699996,-0.525646248987,-0.55646807697,-0.208845138314,-0.543762018218,-0.151057289732,-0.47618259293399995,-0.709260226619,-0.393690579934,-0.675303969649,-0.37910634155,-0.467376374741,-0.513197091635,-0.36015970473399994,-0.257265199429,-0.490723983992,-0.49044131296800003,-0.258405802375,-0.176126454842,0.12538542702299998,-0.17723735734700002,-0.359373441574,-0.17348835304000002,-0.00630989861257,0.0948218060022,0.053667173935099996,-0.197822530183,-0.175753514386,-0.136800892399,-0.283619460251,-0.280945656517,-0.502372666144,-0.18154077455499998,-0.599925406005,-0.313114019945,-0.24810822847,-0.290668710192,-0.57097361922,-0.610265359946,-0.44816013488999995,-0.162043244645,-0.415926976204,-0.175615255937,-0.512561480576,-0.36591034818,-0.139082988753,-0.208497576646,-0.40942924876500003,-0.302490209803,-0.36659052121299995,-0.5186676678369999,-0.121782069838,-0.5856869014989999,-0.511522114468,-0.375605075491,-0.189080184501,-0.279338587029,-0.272549647597,-0.111602923642,-0.548846695544,-0.170574047053,-0.26456649442200003,-0.203709435711,-0.301640206497,-0.580469760282,-0.191138367948,0.0956719998742,-0.0762682781196
