	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
OSR2	-0.439281038726	-0.355160084119	-0.248456504303	-0.535687734364	-0.503876010927	-0.222556881494	-0.116089415632	-0.12407099019	-0.171156937737	-0.221837560891	-0.59958306201	-0.331663523878	-0.158699728244	-0.296398343563	-0.299064457215	-0.35417915028	-0.707188603331	-0.4393193166	-0.516671742941	-0.233714756969	-0.306433627455	-0.197695076067	-0.352883071674	-0.121191461877	-0.247044057599	-0.498454246072	-0.508553151795	-0.00604510808822	-0.372177186594	-0.427271073474	-0.211352425037	-0.0866868268888	-0.289922499308	-0.20874235867	-0.333587471797	-0.41921408552	-0.404525181177	-0.40993371251	-0.343152504438	-0.540556251421	-0.138111014882	-0.208581101837	-0.33959930717	-0.16548889863	-0.422930094513	-0.557675740528	-0.348079788613	-0.541702481388	-0.383975349138	-0.380839051765	-0.39607190665	-0.268387512719	-0.262896543133	-0.408436110167	-0.393047639196	-0.352040622354	-0.245588007354	0.0103963391946	-0.179566866577	-0.370908540044	-0.111228913796	-0.0492552266311	-0.08319748258	-0.0431889945167	-0.168847446169	-0.240664461681	-0.262420284586	-0.269123010773	-0.175763882828	-0.231270718646	-0.377212737668	-0.217685890258	-0.441823611548	-0.31725544806	-0.205703469271	-0.24167398759	-0.380990954482	-0.255219198601	-0.39329088317	-0.52568799453	-0.434784039598	-0.218058110161	-0.0973719516108	-0.290233708599	-0.126119161848	-0.483636357075	-0.347527994837	-0.159775797805	-0.275997608611	-0.25061331455	-0.340367931932	-0.210253144506	-0.136745399605	-0.508868727922	-0.136716416022	-0.323975565614	-0.519902109846	-0.343585585747	-0.106237286372	-0.118491496029	-0.165977283569	-0.161762491844	-0.158686239024	-0.569429875765	-0.225428071722	-0.173364100996	-0.129896140363	-0.178996051159	-0.510129276784	-0.0914924670635	0.0297606129525	-0.233869838995	-0.137113433425
PEG10	-0.276653253292	-0.283092639367	-0.185162030885	-0.316034684704	-0.351574846875	-0.18490656467	-0.155646149546	-0.13132577434	-0.185792933904	-0.178516237662	-0.359871392268	-0.264145113186	-0.217130556184	-0.226573778492	-0.237580120221	-0.254241529814	-0.396858994833	-0.25835245514	-0.278053750512	-0.14317879877	-0.210332898473	-0.197271682964	-0.224283133493	-0.181567383331	-0.209656290457	-0.296877543353	-0.268420301681	-0.0726219350867	-0.230322355644	-0.281453609805	-0.16956133938	-0.107551192838	-0.173417495192	-0.210307093058	-0.199546291376	-0.265316632239	-0.253653008349	-0.244799925498	-0.279110279789	-0.316454242202	-0.116149916019	-0.175418994706	-0.240032970214	-0.149603589187	-0.272994924515	-0.363619302152	-0.224967006287	-0.351225173944	-0.305356521921	-0.28165037319	-0.361070928542	-0.19319474413	-0.193088874226	-0.267819642654	-0.257432957668	-0.231885392626	-0.187023213167	-0.040720531783	-0.177896593199	-0.257169643679	-0.152549538702	-0.090910829212	-0.0741389203981	-0.0786806811742	-0.158451523994	-0.160199684024	-0.147219840504	-0.180802053778	-0.137899951315	-0.20480995204	-0.273056202777	-0.166183924653	-0.329219591176	-0.205703469271	-0.15255097103	-0.181581999865	-0.285185135105	-0.188187343282	-0.246333754032	-0.345643073336	-0.267631125674	-0.256736479761	-0.160822569922	-0.194222764355	-0.181637576403	-0.258895135284	-0.250027113792	-0.153336048711	-0.185917689029	-0.244204156512	-0.18901297745	-0.202713059101	-0.119144612978	-0.322485477635	-0.162874054929	-0.230965721286	-0.335503571388	-0.214834542733	-0.167083150288	-0.188326731375	-0.148729307628	-0.123826385669	-0.127040133219	-0.374094189912	-0.155986798423	-0.197944382639	-0.178762399224	-0.200699178477	-0.327431332127	-0.144112007315	-0.0529627785771	-0.162356937386	-0.124906719824
PIK3CB	-0.337253423412	-0.330251560119	-0.229769258658	-0.387875738356	-0.40317767689	-0.211859916061	-0.167542974595	-0.157028524646	-0.224759095763	-0.240165174176	-0.453326832385	-0.279728975782	-0.23539549192	-0.276140564562	-0.284203264127	-0.325511770417	-0.550933982786	-0.336548020991	-0.393327617103	-0.19817435839	-0.256333887437	-0.232755730769	-0.287387741523	-0.229478376579	-0.233376730566	-0.380235372762	-0.368422283387	-0.0787144361004	-0.309188207662	-0.378587517049	-0.225818922446	-0.127236743278	-0.222506397322	-0.194338262187	-0.237583603018	-0.327435205838	-0.311611744903	-0.297547969782	-0.327910217175	-0.393573611771	-0.162659566041	-0.198336723408	-0.274408826587	-0.210668413507	-0.370903899483	-0.459395496636	-0.297792510679	-0.415784474204	-0.342666260254	-0.357386421589	-0.418433757967	-0.246278448659	-0.207174319855	-0.325989842859	-0.331051738123	-0.288393007093	-0.203926439352	-0.0542050883637	-0.2093519343	-0.293863890824	-0.176568979946	-0.0850291881805	-0.0858204443071	-0.08449533757	-0.185748619618	-0.192272502074	-0.204155718486	-0.235703832423	-0.180706566469	-0.245094471511	-0.326057324771	-0.221849590474	-0.402423974585	-0.24167398759	-0.181581999865	-0.20749285394	-0.366361440132	-0.237639336358	-0.317301223934	-0.412041145704	-0.351915861371	-0.277821312149	-0.200128582479	-0.264428249035	-0.200388515354	-0.363422605181	-0.286761000397	-0.18509262184	-0.258403260442	-0.27828937067	-0.282282246225	-0.220026960061	-0.128538952479	-0.38387279598	-0.170282648579	-0.267815631372	-0.397818632429	-0.267501874246	-0.182687101432	-0.199285247764	-0.20471048233	-0.172104248884	-0.152227354756	-0.469526954949	-0.222207851405	-0.208789795506	-0.216278348412	-0.249000197808	-0.403573801686	-0.185313804964	-0.0215400901191	-0.21558887077	-0.160650554786
PLEKHO2	-0.476119125521	-0.486448604211	-0.395718816779	-0.57727903122	-0.555332380775	-0.369986346113	-0.303680509673	-0.245301369294	-0.350650381748	-0.423260995744	-0.619249574392	-0.44146467223	-0.435575408409	-0.369578923454	-0.400533794797	-0.451225095823	-0.671054406485	-0.398235892189	-0.46322978164	-0.333628358733	-0.416193957822	-0.363041548454	-0.47963172653	-0.41946169252	-0.351901557414	-0.464976731257	-0.513412686303	-0.124214478414	-0.434800193122	-0.561905945812	-0.373586757053	-0.210035000798	-0.26463959935	-0.380263023727	-0.366653198252	-0.503071926176	-0.49163862637	-0.472266385095	-0.470123901109	-0.511679890649	-0.306476426967	-0.396788954826	-0.365011019428	-0.356305226193	-0.455791498026	-0.60346956683	-0.465166560135	-0.568009470017	-0.485069908599	-0.512659240233	-0.594981727995	-0.43041744893	-0.301846091925	-0.510010496873	-0.486975762119	-0.441886511012	-0.39122544873	-0.195645579745	-0.398578285842	-0.453091183102	-0.285174086299	-0.22263808258	-0.161237658726	-0.169408436204	-0.255601103315	-0.347784602686	-0.348504698372	-0.289537812222	-0.356940943433	-0.473264752154	-0.478559867003	-0.412010157992	-0.531597119535	-0.380990954482	-0.285185135105	-0.366361440132	-0.451388151508	-0.395900139265	-0.527131100308	-0.585612339443	-0.460548964783	-0.412742192093	-0.280705070685	-0.394163446772	-0.348239906142	-0.553575014159	-0.455142049548	-0.265009852045	-0.331397697146	-0.397830251573	-0.420252219235	-0.405995443207	-0.27608220606	-0.540531922014	-0.287908917912	-0.346621776434	-0.521149496529	-0.403609322759	-0.284873864102	-0.34354475863	-0.437200491508	-0.358997193812	-0.262335768331	-0.551592754727	-0.345551197885	-0.386763058619	-0.384809358471	-0.360973330496	-0.60432804997	-0.301879225199	-0.0346601748946	-0.426867647952	-0.302762682718
PLK4	-0.422600759789	-0.343171668554	-0.213410058021	-0.481131423832	-0.48131741941	-0.210590638752	-0.143082957665	-0.143584377405	-0.177139576887	-0.20936134969	-0.568866358889	-0.249765447683	-0.211341928827	-0.268245995154	-0.311456427474	-0.348647032865	-0.691639904305	-0.372215763494	-0.412533714059	-0.199183805008	-0.29955148851	-0.24045743036	-0.328995410156	-0.227086911596	-0.206093975296	-0.48293462003	-0.441216532311	-0.00474656786303	-0.246707620395	-0.398059476042	-0.195248896907	-0.068155927102	-0.20724858815	-0.316367404549	-0.247106587572	-0.354824285141	-0.322494205243	-0.306960456969	-0.351784649934	-0.495355315352	-0.108504009144	-0.205599050602	-0.333783133832	-0.200902473524	-0.41139174809	-0.569424113775	-0.309490470221	-0.530105343712	-0.379790786643	-0.371191576364	-0.480932489061	-0.276110316764	-0.22483230201	-0.367512433033	-0.353543339506	-0.337216010739	-0.212668409518	0.053639582084	-0.182587999237	-0.358630012415	-0.14760754241	-0.0578818775462	-0.0307210209091	-0.0112685182522	-0.152826239548	-0.181612679966	-0.193704600368	-0.208890307885	-0.155766908531	-0.24383690303	-0.373033882592	-0.175188316021	-0.486477176802	-0.255219198601	-0.188187343282	-0.237639336358	-0.395900139265	-0.290944950819	-0.335180756179	-0.498964481568	-0.363708715104	-0.32585533823	-0.151426231851	-0.259065938871	-0.186982547269	-0.451008175605	-0.292442785881	-0.122832371488	-0.228360139888	-0.309514917384	-0.286163791461	-0.210010199637	-0.119315146419	-0.451003358436	-0.159007462162	-0.269623117978	-0.48684907951	-0.375774638978	-0.114218667606	-0.160550167157	-0.181093664899	-0.136081172966	-0.130850591003	-0.585649590084	-0.203405401701	-0.196573259994	-0.176462057079	-0.215044645802	-0.478829379088	-0.131343863751	0.040208041116	-0.185064658481	-0.125741272723
POU3F2	-0.58025022119	-0.495128524153	-0.301574296337	-0.589160817348	-0.430571010797	-0.235983720823	-0.260199891188	-0.192456171372	-0.266768783059	-0.39726262757	-0.602854228903	-0.493605476025	-0.406728559617	-0.371588912696	-0.422531417609	-0.389245384625	-0.671071534737	-0.510857919398	-0.615658297037	-0.272098854051	-0.377045849717	-0.306997995143	-0.470527412983	-0.254422071687	-0.339787152706	-0.529542598904	-0.493878963406	-0.0705611451074	-0.427808659753	-0.600884612993	-0.279846065318	-0.103777735599	-0.33932267247	-0.389014299668	-0.363380959055	-0.542863130303	-0.510354509059	-0.47472189414	-0.508750795342	-0.580899083233	-0.187988762306	-0.300719603416	-0.345566821966	-0.259295790762	-0.451161866015	-0.618658321876	-0.444083004519	-0.604578676073	-0.506877657554	-0.520634342759	-0.627094198502	-0.394718903482	-0.27109204304	-0.521526910042	-0.476019364642	-0.297132564624	-0.272123397175	-0.0468424016542	-0.279697006804	-0.482283732541	-0.273297654136	-0.127607656392	-0.0713082639175	-0.0845117512673	-0.243054602935	-0.341279808417	-0.289911667223	-0.289617502814	-0.232664561029	-0.424342238263	-0.505588319753	-0.337949650256	-0.530468248531	-0.39329088317	-0.246333754032	-0.317301223934	-0.527131100308	-0.335180756179	-0.313791028833	-0.588244468641	-0.491159634721	-0.465090249868	-0.264297793199	-0.399402217389	-0.282415697248	-0.596431138683	-0.425332776699	-0.276003511074	-0.308714727822	-0.419908311482	-0.301213417855	-0.35922795814	-0.205754447216	-0.551177534726	-0.20828815707	-0.356557161574	-0.586086877751	-0.446721776834	-0.225657777216	-0.277809457135	-0.298736869913	-0.219628320163	-0.198776477191	-0.565369186781	-0.293366482212	-0.336320642343	-0.371279408623	-0.345634038264	-0.620945345896	-0.248408075245	-0.0802186467208	-0.277566408773	-0.201984933038
PRDM1	-0.578423293256	-0.560632096163	-0.568398646263	-0.551544561776	-0.523808989214	-0.464024419419	-0.535040633386	-0.45240901892	-0.529766208	-0.583180825397	-0.643448239406	-0.591637870884	-0.552999299721	-0.521657102203	-0.442987447601	-0.502529071952	-0.663893294926	-0.526795809177	-0.664242747728	-0.456992747264	-0.510784650162	-0.5017321445	-0.592858860543	-0.59956476227	-0.536836829426	-0.543207760569	-0.561737003	-0.279850306028	-0.494417044757	-0.632368097058	-0.553371945175	-0.407477998797	-0.582341225606	-0.414571547207	-0.534402964717	-0.554881389945	-0.544243117635	-0.55037230053	-0.545480871397	-0.529666712199	-0.455760767712	-0.487897961057	-0.367094908086	-0.487299250549	-0.547139955675	-0.59067226137	-0.560322400888	-0.607862261662	-0.573105988136	-0.588456014916	-0.602507939478	-0.543994754743	-0.362120318902	-0.595761564277	-0.56779367916	-0.507261594514	-0.509094100978	-0.478035116844	-0.573826525716	-0.590585718274	-0.494791184578	-0.329285925905	-0.372033397502	-0.345136816331	-0.309098605948	-0.465881228199	-0.484191837924	-0.58598851954	-0.50198316929	-0.585027085986	-0.535002241185	-0.523663384089	-0.557801712268	-0.52568799453	-0.345643073336	-0.412041145704	-0.585612339443	-0.498964481568	-0.588244468641	-0.451059706	-0.52577557329	-0.561432716108	-0.566223324416	-0.52846995027	-0.576064052839	-0.603490980038	-0.520827887868	-0.481745619435	-0.488061797719	-0.559881934568	-0.532302630385	-0.522734244837	-0.411834947678	-0.588262663561	-0.527068214193	-0.35337898133	-0.60567171782	-0.562754247999	-0.335495159492	-0.341520094818	-0.540236123467	-0.457427425977	-0.469782289508	-0.557215108443	-0.517036575251	-0.520387605536	-0.597246503325	-0.534511305989	-0.586594422816	-0.523356304893	-0.285806534711	-0.550915810957	-0.450554460754
PRTG	-0.510118807237	-0.542806060818	-0.469064176503	-0.54661842626	-0.498538010082	-0.365946677393	-0.377517655269	-0.271181523916	-0.393316499295	-0.458843981466	-0.574438028863	-0.466137352436	-0.473919973083	-0.476081391588	-0.398987509222	-0.436311295228	-0.623544281359	-0.447924897746	-0.5075566043	-0.303898776893	-0.412568002588	-0.351375764004	-0.489246293552	-0.42981765547	-0.380642595856	-0.509333038428	-0.547557536136	-0.240639744656	-0.470088651128	-0.530079639399	-0.349123754659	-0.228595692329	-0.357869520074	-0.229351189183	-0.428983513027	-0.49504082947	-0.458129668842	-0.469686856272	-0.445200277685	-0.539570226961	-0.300207191246	-0.370584311919	-0.301728254601	-0.35472372892	-0.461678101929	-0.586789255128	-0.438960677836	-0.575064344316	-0.509585995904	-0.461003206259	-0.549305314417	-0.419009647102	-0.31317124	-0.468552437675	-0.529282385991	-0.416830470867	-0.385139012344	-0.238733678366	-0.337764147272	-0.448971763814	-0.451283664397	-0.229676278815	-0.194227952134	-0.208496714403	-0.282939250645	-0.396007857733	-0.400269447806	-0.336083635701	-0.351727794709	-0.462706369194	-0.479088144609	-0.469211127076	-0.536476506804	-0.434784039598	-0.267631125674	-0.351915861371	-0.460548964783	-0.363708715104	-0.491159634721	-0.52577557329	-0.416763582577	-0.507450613471	-0.347624118351	-0.396630946975	-0.349126216167	-0.530230982081	-0.433447968733	-0.383071926393	-0.441929781367	-0.441753927145	-0.44835971048	-0.435976673428	-0.282520409578	-0.530744827278	-0.308232334396	-0.352843519399	-0.524904821338	-0.444847741732	-0.326808669544	-0.399567278163	-0.35416200434	-0.334402871087	-0.315136274828	-0.573080239101	-0.413886829621	-0.393112719718	-0.461388116333	-0.453682431432	-0.544242594363	-0.403438201641	-0.146778186871	-0.43669942927	-0.303205622902
PTPN1	-0.475960537407	-0.486658654691	-0.363019026663	-0.518376894708	-0.494401102655	-0.381534164417	-0.376325991812	-0.21038695439	-0.387591242063	-0.356977463742	-0.498108182066	-0.405873782927	-0.471505820642	-0.375767317634	-0.404674800958	-0.409895924026	-0.617856095213	-0.404133146964	-0.521310881982	-0.298679005182	-0.358645226398	-0.40847557504	-0.443468681809	-0.463024478955	-0.362185889352	-0.469368664368	-0.433481906093	-0.15752853121	-0.343030725388	-0.528448131707	-0.328595738305	-0.189372529058	-0.319310137163	-0.38023107828	-0.283903962769	-0.41676844919	-0.390820503879	-0.407111599028	-0.44350344638	-0.511243191408	-0.259415828874	-0.317562172334	-0.365151385025	-0.354904887816	-0.472130599072	-0.549471699389	-0.384277096156	-0.568799760073	-0.508905882856	-0.510288578149	-0.58982524018	-0.451102048349	-0.230244175088	-0.464808701028	-0.480147562099	-0.388337049018	-0.319776236069	-0.188002404312	-0.388012908765	-0.411435444793	-0.340758059359	-0.175247401518	-0.120654920142	-0.119417170706	-0.235990827239	-0.329305938602	-0.313383144244	-0.315704730766	-0.318214989416	-0.382932271591	-0.422677313585	-0.389939209677	-0.513847340102	-0.218058110161	-0.256736479761	-0.277821312149	-0.412742192093	-0.32585533823	-0.465090249868	-0.561432716108	-0.507450613471	-0.412578845418	-0.371580052069	-0.350812234151	-0.369934156001	-0.497403727155	-0.366416756278	-0.268935589833	-0.305710054744	-0.4876989689	-0.471683286968	-0.369421477799	-0.213408367188	-0.519674443802	-0.331094996525	-0.255551085391	-0.522732533942	-0.386361544121	-0.310965050331	-0.334238514111	-0.363554217698	-0.275674617512	-0.248381150889	-0.558016704837	-0.33061803413	-0.423466446759	-0.450582969286	-0.412634345078	-0.485023056624	-0.402573065878	-0.0632587563756	-0.338467258708	-0.263292062105
PTPN12	-0.352462146412	-0.359695465341	-0.178743490763	-0.430895482784	-0.379030008492	-0.182219082683	-0.136528749332	-0.0401818818925	-0.206718449788	-0.181427496032	-0.509532562155	-0.231526927498	-0.280605061741	-0.244643266263	-0.310510139923	-0.346671215274	-0.641802312416	-0.278785579004	-0.372529904784	-0.125316994106	-0.20866489379	-0.263948706678	-0.305666155167	-0.207616282576	-0.184998820228	-0.465700657228	-0.377122287762	0.0202680967759	-0.191113366602	-0.4089682961	-0.188613030904	-0.0291510948733	-0.172995476993	-0.32279418516	-0.132781971741	-0.230428240059	-0.243822331348	-0.234457512821	-0.265392997223	-0.427134989653	-0.0585842022541	-0.141771768376	-0.305210387643	-0.187354843745	-0.434780862173	-0.507438378084	-0.200151490127	-0.487552586784	-0.389878946585	-0.324996197194	-0.543344354897	-0.212586091251	-0.163153194876	-0.306304828165	-0.316863037812	-0.219835354349	-0.130374081198	0.0722654622227	-0.149477065874	-0.239727505936	-0.145561719092	-0.00643412171887	0.0290540710137	0.0340432522093	-0.13645822004	-0.126554620095	-0.144492524853	-0.171228956303	-0.0857545692915	-0.192020094751	-0.290107513702	-0.166343039635	-0.431723937451	-0.0973719516108	-0.160822569922	-0.200128582479	-0.280705070685	-0.151426231851	-0.264297793199	-0.566223324416	-0.347624118351	-0.371580052069	-0.115370693853	-0.184242366806	-0.233155403382	-0.425399636278	-0.207161172915	-0.129469366206	-0.166424625297	-0.353530222307	-0.268646711161	-0.201798767472	-0.035845357097	-0.431587576036	-0.136061339226	-0.191180918123	-0.480640164687	-0.236447562315	-0.106631316264	-0.131292688569	-0.128708430445	-0.0816666187242	-0.0945726686981	-0.577215878737	-0.13896946565	-0.258857546414	-0.268977586225	-0.23607799279	-0.350186613984	-0.194550321908	0.0419238993756	-0.12243680847	-0.0706053505187
PTPN13	-0.389147860659	-0.390503017868	-0.308969591292	-0.511791615679	-0.440447407893	-0.226620225636	-0.180965227461	-0.144496252438	-0.240070920257	-0.277587647131	-0.602524401647	-0.322947500423	-0.276971528494	-0.31536927353	-0.340380080868	-0.333534860601	-0.716934104826	-0.407289653892	-0.504434967108	-0.235748057578	-0.321650801544	-0.234252245649	-0.382802861299	-0.264373233849	-0.2607736265	-0.510666403678	-0.445919497297	-0.0239218724359	-0.324955641338	-0.464125550118	-0.24359439103	-0.110565903308	-0.257665685129	-0.30535518874	-0.281222139736	-0.38954071652	-0.400218495515	-0.372932663323	-0.385862503936	-0.521393827227	-0.153903532249	-0.226231714963	-0.335011926118	-0.23362361219	-0.461616905268	-0.596676874762	-0.34836072064	-0.549886963293	-0.387163733812	-0.406606056887	-0.499233918973	-0.33108622441	-0.271290291657	-0.413538464303	-0.397796232199	-0.312966876516	-0.248317792062	-0.043607038158	-0.238604672978	-0.364980817775	-0.179277461286	-0.0597291139745	-0.0878801585799	-0.0793238720663	-0.188773998772	-0.246413933451	-0.225250304162	-0.253445576458	-0.19596859758	-0.306639676757	-0.400429786714	-0.254483204219	-0.473203043214	-0.290233708599	-0.194222764355	-0.264428249035	-0.394163446772	-0.259065938871	-0.399402217389	-0.52846995027	-0.396630946975	-0.350812234151	-0.184242366806	-0.303269349913	-0.213698969232	-0.466783558178	-0.364806795407	-0.180744354473	-0.274071326445	-0.301574894364	-0.305178908603	-0.257532512943	-0.132172334729	-0.481486580337	-0.154791738576	-0.294686294155	-0.544831031503	-0.327205124495	-0.169640269452	-0.218324882289	-0.234803046232	-0.186784231222	-0.175050378264	-0.588974159287	-0.256765029007	-0.237261261216	-0.251161121697	-0.276078830785	-0.523646381195	-0.192575589608	0.0270585281994	-0.241587097429	-0.172021913331
